id;schoolId;schoolType;sex;scorePISAMath;scorePISARead;scorePISAScie;age;scoreKKS;scoreKNS;scoreTMR;scoreKKS_5cat;score5KNS_5cat;scoreTMR_5cat;parEdu;hisei;noPersHous;escs;wealth;income;hedres;cultpos;homepos;studrel;disclima;libuse;ictres;usesch;attcomp;rfsintrp;rfsfumat
734;58;LO;male;624,62;575,18;651,84;17,7;171;52;53;medium;high;high;12;46;4;-0,029;0,251;10,8;1,049;1,314;0,622;-1,948;0,026;-0,864;2,211;-1,644;-2,440;0,749;0,235
735;58;LO;male;545,73;602,61;614,84;17,6;189;52;54;medium;high;high;16;67;4;0,942;0,000;9,0;1,049;0,311;0,206;-0,308;0,927;-0,217;1,325;-0,792;-0,108;1,230;-1,690
736;58;LO;male;551,69;541,94;547,36;17,0;169;43;52;medium;low;medium;16;69;4;0,639;-0,250;7,5;-0,599;-1,739;-0,697;-1,089;1,838;0,285;0,318;-1,644;-2,440;-1,257;-1,690
737;58;LO;male;621,49;593,83;637,07;17,5;202;45;45;high;medium;medium;12;53;4;0,535;1,054;19,5;1,049;1,314;1,579;-1,702;0,927;-0,049;2,211;-1,644;0,861;0,151;-1,690
738;58;LO;male;667,45;609,30;608,70;17,0;154;41;58;low;low;high;12;56;4;-0,080;-0,250;7,5;0,078;0,311;-0,183;-0,873;0,927;-0,049;-0,782;-1,644;-0,108;0,749;-1,690
739;58;LO;male;502,75;527,29;511,32;17,6;165;38;40;low;low;low;16;66;4;1,256;1,393;25,0;0,078;0,311;1,069;-0,625;0,642;-0,217;2,211;-0,097;0,861;-0,292;-0,816
740;58;LO;male;714,66;648,67;690,75;16,5;213;52;54;high;high;high;16;69;4;0,842;-0,928;4,6;1,049;1,314;-0,183;0,166;0,026;-0,456;-0,782;-0,378;-0,108;0,749;0,801
741;58;LO;male;664,78;594,85;658,35;16,9;182;49;54;medium;medium;high;16;77;5;2,023;1,393;25,0;1,049;1,314;2,267;-0,873;0,642;-1,847;2,211;-0,792;-2,440;1,997;0,801
742;12;LO;female;666,19;592,90;628,45;17,3;180;43;58;medium;low;high;16;77;4;1,373;0,000;9,0;1,049;0,311;0,622;-0,308;0,026;-0,049;2,211;0,563;0,861;-0,292;-0,051
743;12;LO;female;700,07;667,67;630,17;17,6;160;53;59;low;high;high;16;77;4;1,373;-0,250;7,5;1,049;1,314;0,622;-0,308;0,026;0,081;1,325;-0,792;-0,751;-0,292;-0,378
744;12;LO;female;697,40;651,54;671,96;17,6;195;55;60;high;high;very high;11;30;5;-0,683;0,000;9,0;1,049;0,311;0,410;-0,625;-0,287;-0,217;2,211;-0,097;-0,751;2,215;0,511
745;12;LO;female;755,13;697,59;756,31;17,9;161;51;60;low;medium;very high;16;66;5;1,080;-0,250;7,5;1,049;1,314;0,622;-0,873;-0,547;0,081;2,211;-0,378;0,861;1,230;0,235
746;12;LO;female;672,94;640,52;628,83;17,9;166;52;57;low;high;high;16;71;4;0,971;-0,722;5,3;1,049;1,314;0,007;1,381;0,642;-0,456;1,325;0,434;-0,108;0,749;-0,816
747;12;LO;female;676,86;650,60;620,01;17,0;179;53;58;medium;high;high;16;49;2;0,384;-0,494;6,3;1,049;1,314;0,007;0,666;-0,287;0,285;0,318;-0,378;0,861;;
748;12;LO;female;699,29;664,72;652,79;16,6;166;50;59;low;medium;high;16;69;7;1,076;-0,250;7,5;1,049;1,314;0,410;-0,625;-0,287;0,528;1,325;-0,378;-0,108;0,151;0,801
749;12;LO;female;697,25;749,09;734,84;17,9;199;48;49;high;medium;medium;16;85;7;1,344;-0,722;5,3;0,078;1,314;0,007;-0,308;0,026;-0,864;0,318;-0,097;-1,417;0,416;-0,816
750;12;LO;female;712,62;682,43;667,56;16,7;170;49;56;medium;medium;high;16;77;4;1,290;0,251;10,8;1,049;-0,560;0,410;1,038;0,026;0,747;2,211;0,563;0,861;0,416;-0,051
751;12;LO;female;664,94;614,18;613,11;16,5;185;54;57;medium;high;high;12;51;4;0,191;0,767;15,8;1,049;0,311;0,841;2,447;0,642;0,528;0,318;-0,792;0,861;1,230;1,142
752;12;LO;female;717,17;642,83;657,59;16,4;181;48;59;medium;medium;high;16;69;5;1,538;1,393;25,0;1,049;-0,560;1,579;-1,290;0,351;-0,217;2,211;-1,644;0,861;;
753;12;LO;female;774,11;736,90;704,36;16,8;146;45;59;low;medium;high;16;69;6;0,842;-1,116;4,0;1,049;1,314;-0,183;0,666;-0,287;0,602;0,318;-0,792;-0,751;1,230;-0,378
754;12;LO;female;612,70;673,51;537,01;16,7;189;49;55;medium;medium;high;16;85;4;2,450;1,857;35,1;1,049;1,314;2,808;0,166;1,838;-0,049;2,211;-1,644;-0,108;2,215;-0,051
755;12;LO;female;699,76;678,89;644,93;16,9;194;46;55;high;medium;high;16;51;4;0,766;0,251;10,8;1,049;1,314;0,841;-1,290;0,642;0,081;1,325;-0,378;-0,108;0,416;-0,051
756;12;LO;male;679,68;575,32;601,99;17,7;157;48;57;low;medium;high;16;71;3;1,390;0,504;13,0;1,049;1,314;1,069;-0,308;0,026;-1,847;1,325;-0,378;0,861;0,749;-0,051
757;12;LO;male;682,97;622,82;653,37;17,7;168;52;59;medium;high;high;16;66;4;1,579;1,393;25,0;1,049;1,314;1,886;-0,625;-0,776;0,285;2,211;0,116;-2,440;-1,257;-0,378
758;12;LO;male;747,91;638,80;706,09;;;;;;;;16;77;3;1,460;0,000;9,0;1,049;1,314;0,841;0,166;0,927;0,820;1,325;0,116;0,861;1,230;-0,378
759;12;LO;male;775,52;691,22;722,38;17,9;170;46;55;medium;medium;high;12;51;5;0,482;0,767;15,8;1,049;1,314;1,579;-0,308;0,026;0,602;1,325;-1,644;-0,108;2,215;0,511
760;12;LO;male;687,05;654,86;622,89;17,1;180;48;57;medium;medium;high;16;85;4;1,965;1,054;19,5;0,078;1,314;1,579;-0,308;0,927;-0,456;1,325;-0,792;0,861;0,151;-0,051
761;12;LO;male;656,00;579,44;636,69;17,1;189;53;57;medium;high;high;16;77;3;1,550;0,251;10,8;1,049;1,314;1,069;-0,308;-0,287;-0,456;2,211;0,980;0,861;2,215;0,235
762;12;LO;male;729,25;622,28;661,23;17,9;122;48;60;very low;medium;very high;11;59;5;-0,215;0,000;9,0;-1,278;0,311;-0,363;-0,308;0,026;-0,864;0,318;-0,097;0,861;0,749;-0,378
763;12;LO;male;679,21;595,63;606,02;16,5;204;53;56;high;high;high;16;69;4;1,246;0,251;10,8;1,049;0,311;0,841;-0,625;0,026;-0,217;2,211;-0,097;0,861;0,416;0,235
764;12;LO;male;566,59;499,68;576,69;17,2;172;50;49;medium;medium;medium;16;70;3;1,686;1,393;25,0;1,049;0,311;1,886;0,166;0,642;0,081;1,325;0,563;0,861;2,215;-0,051
765;12;LO;male;691,13;570,64;666,79;17,3;210;55;57;high;high;high;16;49;4;0,462;-0,722;5,3;1,049;1,314;0,206;0,666;-0,287;0,189;2,211;0,116;-0,108;1,230;-0,378
766;12;LO;male;743,05;665,93;708,96;17,7;185;52;60;medium;high;very high;16;50;3;0,653;0,767;15,8;0,078;-0,560;0,622;-0,625;-0,547;-0,049;1,325;-0,097;0,861;0,749;-0,378
767;12;LO;male;782,89;671,24;731,58;16,7;128;37;60;very low;low;very high;16;77;3;1,056;-0,928;4,6;0,078;1,314;-0,183;0,166;0,642;-0,049;-0,782;-0,378;0,861;0,416;-0,816
768;12;LO;male;746,66;655,93;714,91;17,2;200;55;59;high;high;high;16;71;4;1,300;0,251;10,8;1,049;1,314;0,841;0,166;1,262;0,747;0,318;-0,097;-0,108;2,215;-0,378
769;12;LO;male;669,64;561,41;620,40;17,6;207;58;57;high;high;high;16;44;5;1,356;2,770;68,5;0,078;1,314;2,808;-2,276;-0,994;-1,847;1,325;-1,644;0,861;0,749;1,142
770;12;LO;male;706,50;604,33;628,64;17,6;178;42;49;medium;low;medium;16;66;2;1,256;0,767;15,8;0,078;1,314;1,069;0,166;0,642;1,223;0,318;1,530;0,861;-0,292;0,801
771;12;LO;male;696,46;665,15;629,60;17,0;232;56;59;very high;high;high;16;66;4;1,166;0,251;10,8;1,049;1,314;0,841;0,166;0,026;0,820;0,318;-0,097;-0,108;0,749;0,801
772;12;LO;male;660,54;593,99;644,55;17,8;137;48;55;very low;medium;high;11;;5;-0,082;1,393;25,0;1,049;1,314;2,267;0,166;1,838;-0,456;2,211;-0,097;-0,108;-0,719;-0,816
773;12;LO;male;704,31;615,05;674,84;16,8;159;50;60;low;medium;very high;16;54;5;1,032;0,504;13,0;1,049;1,314;1,312;0,166;1,262;0,371;2,211;-0,097;-0,108;-0,962;-0,051
774;12;LO;male;681,56;678,36;617,71;16,9;207;47;57;high;medium;high;16;88;5;2,045;0,767;15,8;1,049;1,314;1,579;0,166;0,927;0,081;2,211;-0,378;0,861;2,215;0,235
775;12;LO;male;693,95;639,13;659,70;;;;;;;;16;85;5;1,763;0,767;15,8;0,078;0,311;1,069;-1,702;0,642;0,189;1,325;0,678;-0,108;-0,962;-0,051
776;50;LO;female;596,55;581,64;619,25;17,5;165;43;52;low;low;medium;12;43;3;-0,498;-1,116;4,0;1,049;1,314;-0,363;-0,625;0,351;0,081;0,318;-0,792;-0,108;0,416;0,511
777;50;LO;female;668,07;691,82;600,46;17,4;188;53;55;medium;high;high;16;88;4;1,939;0,767;15,8;1,049;1,314;1,312;1,038;0,927;0,081;2,211;0,116;-1,417;0,416;0,235
778;50;LO;female;643,45;622,27;664,10;17,2;144;47;59;low;medium;high;11;23;6;-0,870;-0,250;7,5;1,049;0,311;0,410;-0,625;0,351;-0,456;0,318;-0,097;-0,108;-0,292;-1,690
779;50;LO;female;499,46;531,99;555,41;;;;;;;;16;66;4;0,762;-0,722;5,3;1,049;1,314;-0,183;-0,625;-0,776;0,820;1,325;-1,644;-1,417;0,416;-0,816
780;50;LO;female;652,86;669,98;619,82;17,7;178;46;55;medium;medium;high;16;70;5;1,273;0,767;15,8;1,049;-0,560;0,841;0,166;0,642;0,528;1,325;0,434;-0,108;2,215;-0,378
781;50;LO;female;684,39;630,87;620,59;17,3;161;46;57;low;medium;high;16;74;6;1,380;0,767;15,8;0,078;0,311;0,841;-1,489;-0,994;0,285;1,325;-0,097;-0,021;-0,292;-1,690
782;50;LO;female;637,64;619,75;615,99;17,7;220;62;55;very high;very high;high;12;43;4;-0,193;0,504;13,0;0,078;0,311;0,410;0,166;0,026;0,528;2,211;0,288;0,861;1,230;-0,816
783;50;LO;female;553,10;632,31;577,07;17,7;193;55;51;high;high;medium;12;38;3;-0,560;-0,722;5,3;1,049;1,314;-0,183;0,166;-0,547;0,602;1,325;-0,378;-0,108;1,230;-0,816
784;50;LO;female;700,07;662,40;720,85;16,9;154;55;57;low;high;high;16;66;2;0,837;-0,928;4,6;1,049;1,314;0,007;0,666;-0,547;0,451;1,325;-0,792;0,861;-1,257;-1,690
785;50;LO;female;599,37;689,08;579,18;17,5;193;40;55;high;low;high;16;85;;1,965;1,054;19,5;0,078;1,314;1,579;-0,625;-0,287;-0,864;1,325;-1,644;0,861;0,749;-1,690
786;50;LO;female;711,21;682,58;716,63;17,1;153;45;54;low;medium;high;16;88;4;2,316;1,393;25,0;1,049;1,314;2,267;0,166;1,262;0,675;2,211;-0,097;-0,751;1,230;-0,378
787;50;LO;female;655,68;636,45;628,06;17,0;171;50;52;medium;medium;medium;16;66;4;0,837;-0,722;5,3;1,049;1,314;0,007;-0,625;0,927;0,371;0,318;-1,644;-0,108;0,151;-1,690
788;50;LO;female;575,22;643,43;555,79;17,6;181;47;52;medium;medium;medium;12;43;3;-0,274;0,000;9,0;0,078;0,311;0,206;-0,308;-0,287;0,189;-0,782;0,116;-0,108;;
789;50;LO;female;639,05;604,19;631,90;17,4;161;44;51;low;low;medium;16;71;4;1,213;0,000;9,0;1,049;1,314;0,622;-0,625;0,642;0,189;2,211;-1,644;0,861;-0,719;-1,690
790;50;LO;female;617,41;611,20;627,11;17,8;210;53;52;high;high;medium;16;69;4;1,246;0,504;13,0;-0,599;1,314;0,841;-1,089;-0,287;-0,456;1,325;-0,378;-0,108;2,215;-1,690
791;50;LO;female;612,55;674,35;628,64;17,0;204;56;55;high;high;high;12;51;4;-0,060;-0,494;6,3;1,049;1,314;0,206;-0,308;-1,211;0,081;0,318;-1,644;-0,108;-0,292;-1,690
792;50;LO;female;714,19;705,06;680,97;17,7;166;41;57;low;low;high;11;54;4;-0,202;-0,722;5,3;1,049;1,314;0,007;0,166;0,642;0,371;1,325;-0,378;0,861;-0,078;-0,051
793;50;LO;female;681,41;673,64;714,33;17,7;159;39;53;low;low;high;16;69;4;1,160;0,251;10,8;1,049;1,314;0,622;-0,873;1,262;-0,864;0,318;-1,644;-0,108;-0,962;-1,690
794;50;LO;female;658,35;634,40;713,95;17,5;147;49;54;low;medium;high;8;27;6;-1,753;-0,928;4,6;-1,278;0,311;-1,003;-0,308;-0,547;-0,049;-1,531;0,116;0,658;1,230;-0,378
795;50;LO;female;663,52;597,10;655,86;16,8;158;34;55;low;very low;high;16;67;5;1,606;1,054;19,5;1,049;1,314;1,886;-0,873;-1,211;-0,049;2,211;-0,792;-0,751;-0,292;-1,690
796;50;LO;female;705,25;656,49;679,82;17,5;162;45;56;low;medium;high;11;55;5;0,067;0,251;10,8;1,049;1,314;0,622;-0,308;0,351;-0,049;1,325;-0,792;0,861;0,416;1,142
797;50;LO;female;634,82;625,53;632,86;17,2;177;52;53;medium;high;high;12;51;5;0,104;0,000;9,0;1,049;1,314;0,622;-1,290;0,026;0,451;1,325;-1,644;-0,108;0,416;-0,051
798;50;LO;female;620,08;639,42;577,26;16,5;178;50;59;medium;medium;high;16;69;3;1,160;0,767;15,8;1,049;-0,560;0,622;-0,308;0,642;0,189;1,325;-1,644;0,861;-0,292;-1,690
799;50;LO;male;730,34;679,60;691,90;17,1;180;50;56;medium;medium;high;11;43;4;-0,774;-0,722;5,3;0,078;-0,560;-0,697;1,038;0,642;-0,049;1,325;0,434;0,861;0,749;-0,051
800;50;LO;male;599,06;542,12;566,53;17,1;136;41;55;very low;low;high;16;88;3;1,667;0,767;15,8;-0,599;1,314;0,622;-0,308;0,927;-0,864;0,318;-0,792;-1,417;-1,257;-1,690
801;50;LO;male;627,60;597,09;622,31;17,3;163;57;60;low;high;very high;16;69;4;1,659;1,393;25,0;1,049;1,314;1,886;-0,873;-0,287;0,528;2,211;0,116;-2,440;2,215;-0,816
802;50;LO;male;689,72;647,21;698,61;17,6;137;45;57;very low;medium;high;16;69;2;0,917;-0,250;7,5;0,078;0,311;0,007;-0,308;0,927;0,081;0,318;-0,097;0,861;-0,078;-1,690
803;50;LO;male;685,01;645,69;717,59;17,0;160;48;53;low;medium;high;16;66;4;0,691;0,000;9,0;0,078;-1,739;-0,363;-0,625;-1,432;0,081;-0,782;-1,644;0,861;0,416;-0,378
804;50;LO;male;678,11;652,55;657,39;17,8;172;44;56;medium;low;high;11;49;3;-0,675;-0,928;4,6;0,078;-0,560;-0,852;-0,873;-0,547;-0,217;-0,782;-1,644;0,861;-0,962;-0,816
805;50;LO;male;721,25;671,04;655,67;17,6;184;53;60;medium;high;very high;11;49;4;-0,411;-0,250;7,5;-1,278;1,314;-0,183;-0,308;0,927;-0,049;0,318;-1,644;0,861;1,230;1,621
806;36;LO;female;389,19;423,46;390,35;17,9;209;51;37;high;medium;very low;11;28;5;-1,146;-0,850;4,8;1,049;-1,739;-0,626;0,166;0,351;0,747;1,325;0,218;-0,108;-0,617;0,399
807;36;LO;female;413,97;500,86;452,66;17,3;188;46;39;medium;medium;low;12;43;4;-0,427;-0,494;6,3;0,078;1,314;-0,183;-0,625;1,838;0,970;-0,782;-0,378;-0,108;2,215;-0,051
808;36;LO;female;513,57;533,10;579,56;17,1;148;56;54;low;high;high;11;50;5;-0,455;-1,116;4,0;1,049;1,314;-0,363;-0,625;0,927;1,223;0,318;0,563;0,861;0,749;-0,378
809;36;LO;female;454,28;477,81;486,40;17,4;153;51;51;low;medium;medium;11;36;4;-0,440;0,504;13,0;0,078;1,314;0,622;-0,308;1,838;1,133;0,318;0,116;-0,108;0,124;1,121
810;36;LO;female;533,49;532,17;514,00;17,2;164;38;45;low;low;medium;16;43;4;-0,115;-0,928;4,6;-0,599;0,311;-0,852;-1,948;1,838;-0,217;0,318;-0,378;0,861;-0,292;0,801
811;36;LO;female;514,67;525,78;515,73;17,7;171;41;52;medium;low;medium;11;45;5;-0,782;-0,928;4,6;0,078;-0,560;-0,852;-0,873;1,262;0,371;-0,782;0,288;-0,108;0,151;-0,816
812;36;LO;female;405,50;439,88;403,00;17,9;193;43;45;high;low;medium;11;34;5;-0,811;-0,250;7,5;1,049;-0,560;-0,183;-0,308;1,838;0,528;0,318;-0,097;-0,751;;
813;36;LO;female;486,59;523,67;503,65;17,0;207;54;47;high;high;medium;11;51;3;-0,357;0,000;9,0;0,078;-0,560;-0,183;-1,702;1,262;-0,217;0,318;-0,378;0,861;-0,292;-1,690
814;36;LO;female;519,69;570,03;529,91;17,2;170;50;53;medium;medium;high;11;38;4;-0,775;-0,722;5,3;0,078;0,311;-0,363;-1,948;1,262;-0,217;0,318;-0,792;0,861;0,416;-1,690
815;36;LO;female;399,85;484,42;397,25;17,2;183;44;52;medium;low;medium;11;45;5;-0,782;-1,293;3,5;1,049;0,311;-0,852;-0,625;0,642;0,528;0,318;0,116;0,861;1,230;0,235
816;36;LO;female;359,39;453,28;396,10;17,8;192;44;40;high;low;low;11;45;3;-0,656;-0,722;5,3;0,078;0,311;-0,535;-0,625;0,026;0,285;-0,782;1,435;-0,751;0,749;2,181
817;36;LO;female;528,32;554,83;510,74;17,1;134;45;50;very low;medium;medium;11;50;4;-0,309;0,000;9,0;1,049;-0,560;0,007;-0,873;1,838;0,285;1,325;-0,097;-1,417;0,416;-1,690
818;36;LO;female;573,18;533,73;521,09;17,6;186;40;56;medium;low;high;12;51;4;-0,138;-0,250;7,5;1,049;-0,560;0,007;-0,625;0,927;-0,864;1,325;-0,378;-1,417;2,215;-0,378
819;36;LO;female;539,30;537,15;528,95;17,2;179;51;55;medium;medium;high;11;50;4;-0,523;-0,722;5,3;1,049;-0,560;-0,535;-0,308;1,838;-0,217;0,318;-0,792;-0,108;0,416;-1,690
820;36;LO;female;438,75;472,67;441,73;17,0;161;44;49;low;low;medium;12;53;3;-0,160;0,251;10,8;-0,599;-0,560;-0,183;-1,702;1,838;0,285;1,325;0,116;0,861;-0,962;-0,378
821;36;LO;female;528,16;577,26;573,62;17,8;165;40;53;low;low;high;11;43;5;-0,417;0,000;9,0;1,049;0,311;0,206;0,166;1,838;-0,456;0,318;-0,097;0,861;-0,078;-1,690
822;36;LO;female;494,28;470,12;472,98;17,7;179;39;44;medium;low;low;11;38;3;-0,300;0,251;10,8;1,049;1,314;0,841;-0,873;1,838;0,081;1,325;-0,097;0,861;0,749;-0,378
823;36;LO;female;393,42;491,40;431,95;;;;;;;;16;51;5;0,596;0,000;9,0;1,049;0,311;0,410;-2,276;0,026;1,049;0,318;0,785;0,861;0,151;-0,816
824;36;LO;male;513,73;544,65;538,35;17,1;155;44;49;low;low;medium;16;66;3;0,559;-1,116;4,0;1,049;0,311;-0,697;-0,873;1,838;0,371;0,318;1,530;-0,108;1,230;-1,690
825;36;LO;male;480,16;537,68;538,92;17,0;166;52;49;low;high;medium;11;43;5;-0,496;0,251;10,8;0,078;-0,560;0,007;-1,089;0,927;-0,864;-0,782;-0,792;-0,108;-0,501;0,511
826;36;LO;male;490,67;519,13;484,29;17,2;154;36;55;low;very low;high;16;59;5;0,504;-0,722;5,3;0,078;1,314;-0,363;-1,290;0,642;0,602;1,325;-1,644;-2,440;-0,501;-1,690
827;36;LO;male;478,44;456,10;532,79;17,8;172;51;41;medium;medium;low;11;43;4;-0,571;-0,494;6,3;0,078;1,314;-0,183;-1,702;0,026;0,528;-0,782;0,434;0,861;-0,962;-0,051
828;36;LO;male;537,41;498,53;602,95;17,2;172;48;48;medium;medium;medium;11;51;4;0,137;1,054;19,5;0,078;1,314;1,069;-0,873;1,262;0,528;0,318;1,343;-0,108;0,749;-0,378
829;36;LO;male;538,98;453,17;521,86;17,6;176;41;45;medium;low;medium;12;66;4;0,504;1,054;19,5;0,078;-0,560;0,622;-1,290;1,838;-0,864;0,318;-0,792;0,861;2,215;2,680
830;46;LO;female;558,59;542,85;535,85;17,4;202;50;50;high;medium;medium;11;29;2;-1,083;-0,722;5,3;0,078;0,311;-0,535;0,666;1,838;1,432;0,318;-0,378;0,861;0,749;2,680
831;46;LO;female;491,30;520,15;497,32;17,7;182;47;53;medium;medium;high;11;29;4;-0,944;-0,494;6,3;0,078;1,314;-0,183;-0,625;0,351;-0,217;1,325;-0,378;0,861;1,230;-1,690
832;46;LO;female;488,79;535,82;510,74;17,3;172;52;51;medium;high;medium;11;23;7;-0,951;-0,250;7,5;1,049;1,314;0,206;0,666;0,351;0,747;0,318;-0,097;-0,108;0,416;0,511
833;46;LO;female;451,77;494,08;521,48;17,7;205;54;40;high;high;low;11;53;4;-0,229;0,000;9,0;-0,599;0,311;0,007;0,166;1,838;0,081;-0,782;-0,792;-0,108;0,416;0,235
834;46;LO;female;437,97;505,18;536,81;17,0;187;35;41;medium;very low;low;11;51;4;-0,496;-0,928;4,6;0,078;1,314;-0,535;-0,308;1,838;0,081;-1,531;-0,097;-0,751;-0,292;-1,690
835;46;LO;female;478,12;504,19;516,11;17,1;210;54;43;high;high;low;11;23;4;-1,307;-0,928;4,6;1,049;-0,560;-0,697;0,666;-0,287;0,528;-0,782;0,288;-0,751;0,151;-0,051
836;46;LO;female;574,43;622,81;576,11;17,1;138;43;54;very low;low;high;12;29;6;-0,725;0,000;9,0;1,049;-0,560;0,007;0,666;1,262;-0,456;0,318;-1,644;0,861;0,151;-0,816
837;46;LO;female;418,52;472,57;436,17;17,3;171;38;36;medium;low;very low;16;23;6;-0,385;-0,494;6,3;1,049;-0,560;-0,183;-0,625;0,927;0,528;1,325;0,434;-0,751;0,749;0,511
838;46;LO;female;432,95;485,54;520,14;17,6;220;61;42;very high;very high;low;11;23;3;-1,243;-0,928;4,6;1,049;0,311;-0,535;0,166;0,026;0,725;-0,782;-1,644;-0,751;1,230;0,801
839;46;LO;female;472,95;528,18;509,21;17,4;156;45;49;low;medium;medium;12;38;4;-0,763;-0,928;4,6;0,078;0,311;-0,697;-0,873;0,351;0,189;-0,782;-0,378;-2,440;0,151;-1,690
840;46;LO;female;552,16;560,62;533,36;17,4;214;45;45;very high;medium;medium;11;37;4;-0,731;-0,250;7,5;0,078;0,311;-0,183;-0,308;1,262;0,602;0,318;-0,378;-0,108;1,230;0,801
841;46;LO;female;484,40;506,47;523,78;17,6;218;53;43;very high;high;low;11;23;5;-0,951;-0,250;7,5;1,049;1,314;0,206;1,381;0,642;1,223;0,318;0,678;-2,440;2,215;0,235
842;46;LO;female;543,84;567,95;515,92;17,5;153;43;42;low;low;low;11;51;4;-0,040;0,251;10,8;1,049;1,314;0,622;-0,308;0,026;0,528;0,318;-0,378;0,861;-0,078;0,511
843;46;LO;female;461,50;486,73;481,22;17,6;201;56;42;high;high;low;11;29;6;-1,208;-1,470;3,1;0,078;1,314;-0,852;0,166;0,642;1,049;-0,782;0,434;0,861;0,416;1,621
844;46;LO;male;496,32;463,60;453,61;17,6;172;48;56;medium;medium;high;16;69;5;0,842;0,000;9,0;-0,599;0,311;-0,183;-0,308;-0,994;1,133;0,318;0,678;-0,751;-0,292;0,235
845;46;LO;male;608,94;629,42;639,37;17,8;204;58;52;high;high;medium;16;56;4;0,990;0,767;15,8;1,049;0,311;1,069;-1,089;1,838;-1,847;2,211;-1,644;-1,417;2,215;0,235
846;46;LO;male;543,69;532,42;517,83;17,4;157;41;49;low;low;medium;11;23;3;-1,368;-0,722;5,3;0,078;-1,739;-0,852;-0,308;1,262;0,081;-0,782;-1,644;-0,108;0,416;-0,051
847;46;LO;male;557,02;566,48;537,20;17,6;171;46;48;medium;medium;medium;11;23;7;-1,104;-0,250;7,5;0,078;0,311;-0,183;-1,089;1,838;1,049;-0,782;0,678;-2,440;0,749;-0,051
848;46;LO;male;535,22;464,17;542,18;17,6;178;48;41;medium;medium;low;12;50;5;-0,158;-0,751;5,2;1,049;0,813;0,026;-1,089;0,351;-0,456;0,318;0,116;-0,108;0,416;1,621
849;46;LO;male;457,10;416,29;414,51;17,9;179;41;51;medium;low;medium;12;23;6;-0,885;-0,250;7,5;1,049;0,311;0,007;1,038;-0,547;0,081;0,318;1,163;0,861;-0,078;-0,378
850;46;LO;male;461,03;483,76;488,50;17,6;191;56;45;high;high;medium;11;23;5;-0,786;0,504;13,0;1,049;-0,560;0,622;-1,290;1,838;1,432;0,318;1,853;-0,108;0,151;2,680
851;98;LO;female;463,22;535,75;544,86;17,0;176;45;50;medium;medium;medium;11;39;4;-0,602;-0,250;7,5;1,049;0,311;0,007;-0,873;-1,211;0,528;0,318;0,116;0,861;2,215;-0,816
852;98;LO;female;505,10;565,19;569,79;17,7;178;49;53;medium;medium;high;11;51;4;0,610;1,857;35,1;1,049;1,314;2,267;-0,873;-0,547;-0,864;1,325;-0,792;-0,751;;
853;98;LO;female;513,57;542,27;484,86;17,5;174;58;56;medium;high;high;12;44;4;-0,166;0,000;9,0;1,049;1,314;0,410;-1,089;0,927;0,285;1,325;-0,378;-0,108;;
854;98;LO;female;455,07;535,44;564,04;17,1;212;50;42;high;medium;low;16;;4;1,806;1,054;19,5;1,049;1,314;1,579;-2,899;-0,933;-0,049;2,211;1,630;-2,440;0,028;-0,212
855;98;LO;female;443,77;512,96;470,87;17,1;200;47;51;high;medium;medium;11;56;6;-0,071;0,000;9,0;1,049;0,311;0,206;-0,873;1,262;0,285;0,318;0,116;-0,108;0,749;1,142
856;98;LO;female;364,72;495,58;482,75;17,5;203;54;49;high;high;medium;12;38;3;-0,423;-0,665;5,5;1,049;1,314;0,165;-0,625;-0,287;0,285;0,318;1,630;-0,108;2,215;1,142
857;98;LO;female;315,78;458,37;331,31;17,1;173;48;39;medium;medium;low;12;43;3;-0,691;-0,722;5,3;1,049;-1,739;-0,852;-0,625;0,642;0,371;-0,782;1,365;0,861;0,749;2,680
858;98;LO;female;340,88;463,17;385,94;17,2;177;;38;medium;;low;11;45;5;-0,203;0,374;11,8;1,049;-0,341;0,613;0,166;0,642;0,675;2,211;-0,378;-0,108;2,215;1,142
859;98;LO;female;434,52;557,87;513,81;17,3;198;56;44;high;high;low;12;42;4;-0,136;0,504;13,0;1,049;0,311;0,622;-1,089;0,642;0,894;1,325;-0,792;-0,751;2,215;-0,051
860;98;LO;female;509,65;567,86;512,85;18,7;190;60;52;high;very high;medium;16;71;4;1,049;0,251;10,8;0,078;0,311;0,206;0,666;-0,776;-0,217;2,211;-1,644;-1,417;0,749;-0,051
861;98;LO;male;554,67;593,14;560,39;17,4;140;46;56;very low;medium;high;16;66;6;1,080;0,251;10,8;0,078;1,314;0,622;-0,308;-0,287;0,081;0,318;-0,097;0,861;1,230;-0,816
862;98;LO;male;449,42;573,39;514,58;17,4;203;52;41;high;high;low;11;46;3;-0,087;0,504;13,0;1,049;1,314;0,841;-0,625;-0,547;-0,456;1,325;-1,644;0,861;0,416;-0,378
863;98;LO;male;414,13;433,33;403,20;17,2;212;50;39;high;medium;low;12;56;4;0,324;1,393;25,0;0,078;-0,560;0,841;-0,873;0,642;0,371;2,211;3,229;-2,440;0,416;1,142
864;98;LO;male;432,17;504,27;462,82;17,7;184;46;45;medium;medium;medium;16;43;4;0,643;1,054;19,5;1,049;0,311;1,069;-1,702;-0,287;-1,847;1,325;1,737;0,861;;
